continent,date,population,total_cases,new_cases,total_vaccinations,people_vaccinated,total_tests,new_tests,Percentage,year,month,day
Africa,2020-09-18,1371693397.0,1390520.0,8168.0,0.0,0.0,10422922.0,47611.0,0.10137250810138586,2020,9,18
Africa,2020-09-19,1371693397.0,1399248.0,8728.0,0.0,0.0,10049683.0,78696.0,0.10200880189846098,2020,9,19
Africa,2020-09-20,1371693397.0,1407668.0,8420.0,0.0,0.0,10292385.0,63248.0,0.10262264169811411,2020,9,20
Africa,2020-09-21,1371693397.0,1413814.0,6146.0,0.0,0.0,11082116.0,48647.0,0.10307070101030749,2020,9,21
Africa,2020-09-22,1371693397.0,1420652.0,6838.0,0.0,0.0,10664191.0,63693.0,0.10356920891411128,2020,9,22
Africa,2020-09-23,1371693397.0,1429378.0,8726.0,0.0,0.0,11350836.0,70272.0,0.10420535690600834,2020,9,23
Africa,2020-09-24,1371693397.0,1437564.0,8186.0,0.0,0.0,10750759.0,68772.0,0.10480213749982789,2020,9,24
Africa,2020-09-25,1371693397.0,1445542.0,7978.0,0.0,0.0,11311464.0,66849.0,0.10538375435512869,2020,9,25
Africa,2020-09-26,1371693397.0,1451954.0,6412.0,0.0,0.0,11311929.0,70086.0,0.10585120575600468,2020,9,26
Africa,2020-09-27,1371693397.0,1460322.0,8368.0,0.0,0.0,10997216.0,65414.0,0.10646125462102811,2020,9,27
Africa,2020-09-28,1371693397.0,1465989.0,5667.0,0.0,0.0,11498052.0,47117.0,0.10687439359307493,2020,9,28
Africa,2020-09-29,1371693397.0,1473500.0,7511.0,0.0,0.0,11690404.0,60422.0,0.10742196493929758,2020,9,29
Africa,2020-09-30,1371693397.0,1481930.0,8430.0,0.0,0.0,11281138.0,72258.0,0.10803653376484103,2020,9,30
Africa,2020-10-01,1371693397.0,1489195.0,7265.0,0.0,0.0,11270967.0,72647.0,0.1085661710741617,2020,10,1
Africa,2020-10-02,1371693397.0,1498044.0,8849.0,0.0,0.0,10852839.0,67380.0,0.10921128608450974,2020,10,2
Africa,2020-10-03,1371693397.0,1506872.0,8828.0,0.0,0.0,11905788.0,70037.0,0.1098548701404881,2020,10,3
Africa,2020-10-04,1371693397.0,1514965.0,8093.0,0.0,0.0,12286549.0,78191.0,0.11044487079352762,2020,10,4
Africa,2020-10-05,1371693397.0,1519672.0,4707.0,0.0,0.0,12375504.0,58800.0,0.11078802328010331,2020,10,5
Africa,2020-10-06,1371693397.0,1526267.0,6595.0,0.0,0.0,11588194.0,55950.0,0.11126881585477225,2020,10,6
Africa,2020-10-07,1371693397.0,1536821.0,10554.0,0.0,0.0,12138845.0,81376.0,0.1120382297794206,2020,10,7
Africa,2020-10-08,1371693397.0,1547725.0,10904.0,0.0,0.0,12494585.0,75771.0,0.1128331596102303,2020,10,8
Africa,2020-10-09,1371693397.0,1556288.0,8563.0,0.0,0.0,11729576.0,74702.0,0.11345742448011506,2020,10,9
Africa,2020-10-10,1371693397.0,1569819.0,13531.0,0.0,0.0,12504548.0,86217.0,0.11444386941231299,2020,10,10
Africa,2020-10-11,1371693397.0,1578797.0,8978.0,0.0,0.0,12532350.0,68883.0,0.11509838885664621,2020,10,11
Africa,2020-10-12,1371693397.0,1584674.0,5877.0,0.0,0.0,12543638.0,52406.0,0.11552683737238985,2020,10,12
Africa,2020-10-13,1371693397.0,1592514.0,7840.0,0.0,0.0,12383121.0,70105.0,0.11609839367040418,2020,10,13
Africa,2020-10-14,1371693397.0,1604026.0,11512.0,0.0,0.0,12133194.0,83354.0,0.11693764827534561,2020,10,14
Africa,2020-10-15,1371693397.0,1613133.0,9107.0,0.0,0.0,12736133.0,76745.0,0.11760157215366401,2020,10,15
Africa,2020-10-16,1371693397.0,1623813.0,10680.0,0.0,0.0,12523556.0,77624.0,0.11838017180453046,2020,10,16
Africa,2020-10-17,1371693397.0,1638080.0,14267.0,0.0,0.0,12897811.0,74356.0,0.11942027304225626,2020,10,17
Africa,2020-10-18,1371693397.0,1646273.0,8193.0,0.0,0.0,12972101.0,74782.0,0.120017563954199,2020,10,18
Africa,2020-10-19,1371693397.0,1655958.0,9685.0,0.0,0.0,12693054.0,58007.0,0.12072362552897817,2020,10,19
Africa,2020-10-20,1371693397.0,1665745.0,9787.0,0.0,0.0,13104163.0,62667.0,0.12143712316783864,2020,10,20
Africa,2020-10-21,1371693397.0,1676224.0,10479.0,0.0,0.0,13001074.0,79472.0,0.12220106939830958,2020,10,21
Africa,2020-10-22,1371693397.0,1687190.0,10966.0,0.0,0.0,12903934.0,84718.0,0.12300051918963928,2020,10,22
Africa,2020-10-23,1371693397.0,1697608.0,10418.0,0.0,0.0,13439749.0,76702.0,0.12376001836217922,2020,10,23
Africa,2020-10-24,1371693397.0,1709369.0,11761.0,0.0,0.0,12602222.0,81858.0,0.12461742571178974,2020,10,24
Africa,2020-10-25,1371693397.0,1718465.0,9096.0,0.0,0.0,12802185.0,67210.0,0.1252805476616288,2020,10,25
Africa,2020-10-26,1371693397.0,1729156.0,10691.0,0.0,0.0,12354430.0,63048.0,0.12605994924097458,2020,10,26
Africa,2020-10-27,1371693397.0,1737828.0,8672.0,0.0,0.0,12779792.0,58883.0,0.1266921604930639,2020,10,27
Africa,2020-10-28,1371693397.0,1749731.0,11903.0,0.0,0.0,13036453.0,76211.0,0.127559920010317,2020,10,28
Africa,2020-10-29,1371693397.0,1760797.0,11066.0,0.0,0.0,13239354.0,76796.0,0.12836666006054995,2020,10,29
Africa,2020-10-30,1371693397.0,1774401.0,13604.0,0.0,0.0,12075060.0,69320.0,0.12935842688174726,2020,10,30
Africa,2020-10-31,1371693397.0,1785475.0,11074.0,0.0,0.0,13283401.0,69041.0,0.13016575015269247,2020,10,31
Africa,2020-11-01,1371693397.0,1795768.0,10293.0,0.0,0.0,13546662.0,68673.0,0.13091613650160336,2020,11,1
Africa,2020-11-02,1371693397.0,1803344.0,7576.0,0.0,0.0,13540034.0,55729.0,0.13146844651611309,2020,11,2
Africa,2020-11-03,1371693397.0,1814219.0,10875.0,0.0,0.0,13512690.0,65342.0,0.13226126217184087,2020,11,3
Africa,2020-11-04,1371693397.0,1828228.0,14009.0,0.0,0.0,13496631.0,71788.0,0.1332825545415963,2020,11,4
Africa,2020-11-05,1371693397.0,1843619.0,15391.0,0.0,0.0,14293342.0,78781.0,0.13440459828939455,2020,11,5
Africa,2020-11-06,1371693397.0,1855337.0,11718.0,0.0,0.0,13740419.0,77159.0,0.13525887082767665,2020,11,6
Africa,2020-11-07,1371693397.0,1870356.0,15019.0,0.0,0.0,13802881.0,69733.0,0.13635379481235485,2020,11,7
Africa,2020-11-08,1371693397.0,1882860.0,12504.0,0.0,0.0,13759280.0,71647.0,0.13726536878561646,2020,11,8
Africa,2020-11-09,1371693397.0,1891757.0,8897.0,0.0,0.0,13828810.0,54879.0,0.13791398312023806,2020,11,9
Africa,2020-11-10,1371693397.0,1904921.0,13164.0,0.0,0.0,13957590.0,67474.0,0.13887367280226107,2020,11,10
Africa,2020-11-11,1371693397.0,1918938.0,14017.0,0.0,0.0,13684760.0,75120.0,0.13989554839272877,2020,11,11
Africa,2020-11-12,1371693397.0,1934695.0,15757.0,0.0,0.0,13447001.0,73380.0,0.14104427448811288,2020,11,12
Africa,2020-11-13,1371693397.0,1949358.0,14663.0,0.0,0.0,12912375.0,70680.0,0.14211324515109552,2020,11,13
Africa,2020-11-14,1371693397.0,1963445.0,14087.0,0.0,0.0,13612070.0,75157.0,0.14314022392279546,2020,11,14
Africa,2020-11-15,1371693397.0,1976005.0,12560.0,0.0,0.0,13398412.0,67559.0,0.14405588044104292,2020,11,15
Africa,2020-11-16,1371693397.0,1986322.0,10317.0,0.0,0.0,13864358.0,55992.0,0.14480801645209057,2020,11,16
Africa,2020-11-17,1371693397.0,1999195.0,12873.0,0.0,0.0,13081407.0,65003.0,0.14574649148070515,2020,11,17
Africa,2020-11-18,1371693397.0,2014480.0,15285.0,0.0,0.0,14023619.0,79381.0,0.14686080755406597,2020,11,18
Africa,2020-11-19,1371693397.0,2028406.0,13926.0,0.0,0.0,15095293.0,81858.0,0.1478760490089317,2020,11,19
Africa,2020-11-20,1371693397.0,2044150.0,15744.0,0.0,0.0,14027957.0,76376.0,0.1490238273706584,2020,11,20
Africa,2020-11-21,1371693397.0,2057507.0,13357.0,0.0,0.0,14614489.0,89252.0,0.14999758725236467,2020,11,21
Africa,2020-11-22,1371693397.0,2070302.0,12795.0,0.0,0.0,15588424.0,71959.0,0.1509303758790347,2020,11,22
Africa,2020-11-23,1371693397.0,2080377.0,10075.0,0.0,0.0,14917453.0,76726.0,0.15166486946353652,2020,11,23
Africa,2020-11-24,1371693397.0,2092881.0,12504.0,0.0,0.0,14927689.0,64323.0,0.15257644343679816,2020,11,24
Africa,2020-11-25,1371693397.0,2107527.0,14646.0,0.0,0.0,14729645.0,77715.0,0.15364417475576725,2020,11,25
Africa,2020-11-26,1371693397.0,2121460.0,13933.0,0.0,0.0,15036171.0,79066.0,0.1546599265287562,2020,11,26
Africa,2020-11-27,1371693397.0,2137499.0,16039.0,0.0,0.0,8943992.0,47974.0,0.15582921115424747,2020,11,27
Africa,2020-11-28,1371693397.0,2150900.0,13401.0,0.0,0.0,9038755.0,56380.0,0.15680617874987118,2020,11,28
Africa,2020-11-29,1371693397.0,2163977.0,13077.0,0.0,0.0,10360160.0,45666.0,0.15775952590664835,2020,11,29
Africa,2020-11-30,1371693397.0,2174318.0,10341.0,0.0,0.0,9178527.0,43747.0,0.1585134115798328,2020,11,30
Africa,2020-12-01,1371693397.0,2185155.0,10837.0,0.0,0.0,10003994.0,51638.0,0.15930345693717735,2020,12,1
Africa,2020-12-02,1371693397.0,2201566.0,16411.0,0.0,0.0,9108167.0,54544.0,0.16049986132578867,2020,12,2
Africa,2020-12-03,1371693397.0,2217208.0,15642.0,0.0,0.0,15267412.0,52455.0,0.16164020362343406,2020,12,3
Africa,2020-12-04,1371693397.0,2235176.0,17968.0,0.0,0.0,15593379.0,85853.0,0.16295011734316894,2020,12,4
Africa,2020-12-05,1371693397.0,2249944.0,14768.0,0.0,0.0,14820781.0,89190.0,0.16402674277799997,2020,12,5
Africa,2020-12-06,1371693397.0,2263420.0,13476.0,0.0,0.0,14310514.0,69472.0,0.16500917806780113,2020,12,6
Africa,2020-12-07,1371693397.0,2274054.0,10634.0,0.0,0.0,17155826.0,63544.0,0.16578442419957207,2020,12,7
Africa,2020-12-08,1371693397.0,2287309.0,13255.0,0.0,0.0,16781854.0,97371.0,0.16675074801719703,2020,12,8
Africa,2020-12-09,1371693397.0,2306706.0,19397.0,0.0,0.0,16022782.0,108149.0,0.16816483953665923,2020,12,9
Africa,2020-12-10,1371693397.0,2325841.0,19135.0,0.0,0.0,16147244.0,109620.0,0.16955983057779495,2020,12,10
Africa,2020-12-11,1371693397.0,2344920.0,19079.0,0.0,0.0,16714851.0,97722.0,0.1709507390739448,2020,12,11
Africa,2020-12-12,1371693397.0,2363057.0,18137.0,0.0,0.0,16305992.0,100202.0,0.17227297333122615,2020,12,12
Africa,2020-12-13,1371693397.0,2379283.0,16226.0,0.0,0.0,16161119.0,85314.0,0.17345589074086648,2020,12,13
Africa,2020-12-14,1371693397.0,2390688.0,11405.0,0.0,0.0,16765654.0,67853.0,0.17428734476878144,2020,12,14
Africa,2020-12-15,1371693397.0,2408675.0,17987.0,0.0,0.0,14952931.0,77543.0,0.1755986436377079,2020,12,15
Africa,2020-12-16,1371693397.0,2429803.0,21162.0,0.0,0.0,16656143.0,96594.0,0.17713892953878527,2020,12,16
Africa,2020-12-17,1371693397.0,2450322.0,20519.0,0.0,0.0,17821418.0,101576.0,0.17863481776314186,2020,12,17
Africa,2020-12-18,1371693397.0,2469642.0,19320.0,0.0,0.0,17430108.0,97425.0,0.18004329578324857,2020,12,18
Africa,2020-12-19,1371693397.0,2490910.0,21268.0,0.0,0.0,16191212.0,105132.0,0.18159378804679047,2020,12,19
Africa,2020-12-20,1371693397.0,2509336.0,18426.0,0.0,0.0,16465732.0,84791.0,0.18293709115230217,2020,12,20
Africa,2020-12-21,1371693397.0,2526123.0,16787.0,0.0,0.0,17727136.0,79753.0,0.18416090691438972,2020,12,21
Africa,2020-12-22,1371693397.0,2546110.0,19987.0,0.0,0.0,16520826.0,93832.0,0.18561801096138106,2020,12,22
Africa,2020-12-23,1371693397.0,2571857.0,25747.0,0.0,0.0,14981051.0,99584.0,0.18749503392119923,2020,12,23
Africa,2020-12-24,1371693397.0,2598902.0,27045.0,0.0,0.0,17348238.0,98204.0,0.18946668444158152,2020,12,24
Africa,2020-12-25,1371693397.0,2624687.0,25785.0,0.0,0.0,15426794.0,92821.0,0.19134647769978294,2020,12,25
Africa,2020-12-26,1371693397.0,2646070.0,21383.0,0.0,0.0,17830875.0,76603.0,0.19290535376106355,2020,12,26
Africa,2020-12-27,1371693397.0,2664745.0,18675.0,0.0,0.0,16679843.0,66755.0,0.19426680961124435,2020,12,27
Africa,2020-12-28,1371693397.0,2679944.0,15199.0,0.0,0.0,18374300.0,63385.0,0.19537485606194835,2020,12,28
Africa,2020-12-29,1371693397.0,2700072.0,20128.0,0.0,0.0,17750754.0,84680.0,0.19684223937399326,2020,12,29
Africa,2020-12-30,1371693397.0,2730665.0,30593.0,0.0,0.0,19064395.0,115220.0,0.19907254828026266,2020,12,30
Africa,2020-12-31,1371693397.0,2760454.0,29789.0,0.0,0.0,18054045.0,119023.0,0.20124424350494996,2020,12,31
Africa,2021-01-01,1371693397.0,2788203.0,27749.0,0.0,0.0,16468724.0,97044.0,0.2032672174480111,2021,1,1
Africa,2021-01-02,1371693397.0,2811093.0,22890.0,0.0,0.0,15470864.0,78050.0,0.2049359577109636,2021,1,2
Africa,2021-01-03,1371693397.0,2833088.0,21995.0,0.0,0.0,18376558.0,73664.0,0.20653945015673206,2021,1,3
Africa,2021-01-04,1371693397.0,2854863.0,21775.0,0.0,0.0,18240326.0,76494.0,0.20812690403291342,2021,1,4
Africa,2021-01-05,1371693397.0,2881708.0,26845.0,0.0,0.0,18452975.0,123303.0,0.21008397403548923,2021,1,5
Africa,2021-01-06,1371693397.0,2917497.0,35789.0,0.0,0.0,18758061.0,131669.0,0.21269308479437113,2021,1,6
Africa,2021-01-07,1371693397.0,2952934.0,35437.0,0.0,0.0,18144585.0,129071.0,0.21527653384191364,2021,1,7
Africa,2021-01-08,1371693397.0,2989374.0,36440.0,0.0,0.0,19644796.0,138408.0,0.2179331041862557,2021,1,8
Africa,2021-01-09,1371693397.0,3024446.0,35072.0,0.0,0.0,19106105.0,154829.0,0.22048994378880138,2021,1,9
Africa,2021-01-10,1371693397.0,3056084.0,31638.0,0.0,0.0,19399177.0,132945.0,0.22279643590060963,2021,1,10
Africa,2021-01-11,1371693397.0,3084082.0,27998.0,0.0,0.0,20179350.0,104811.0,0.22483756258833984,2021,1,11
Africa,2021-01-12,1371693397.0,3110152.0,26070.0,0.0,0.0,17615028.0,101754.0,0.2267381330844155,2021,1,12
Africa,2021-01-13,1371693397.0,3144213.0,34061.0,2000.0,2000.0,17648370.0,125968.0,0.22922126816944938,2021,1,13
Africa,2021-01-14,1371693397.0,3178460.0,34247.0,0.0,0.0,19082911.0,132012.0,0.23171796313604331,2021,1,14
Africa,2021-01-15,1371693397.0,3210018.0,31558.0,4000.0,4000.0,20955280.0,130745.0,0.23401862304072898,2021,1,15
Africa,2021-01-16,1371693397.0,3237546.0,27528.0,7000.0,7000.0,19168447.0,132404.0,0.23602548551161392,2021,1,16
Africa,2021-01-17,1371693397.0,3264174.0,26628.0,0.0,0.0,18663984.0,110887.0,0.2379667356523697,2021,1,17
Africa,2021-01-18,1371693397.0,3286590.0,22417.0,0.0,0.0,21207586.0,97603.0,0.2396009200881208,2021,1,18
Africa,2021-01-19,1371693397.0,3310074.0,23484.0,10976.0,10976.0,19586192.0,123223.0,0.24131296448895861,2021,1,19
Africa,2021-01-20,1371693397.0,3338410.0,28336.0,13163.0,13163.0,20626588.0,127818.0,0.24337873225178178,2021,1,20
Africa,2021-01-21,1371693397.0,3366360.0,27950.0,0.0,0.0,20727760.0,123178.0,0.24541635961523842,2021,1,21
Africa,2021-01-22,1371693397.0,3392340.0,25980.0,16890.0,16890.0,20740098.0,140734.0,0.24731036887830116,2021,1,22
Africa,2021-01-23,1371693397.0,3419704.0,27364.0,18353.0,18353.0,20834032.0,142531.0,0.2493052753245848,2021,1,23
Africa,2021-01-24,1371693397.0,3439885.0,20181.0,0.0,0.0,20192222.0,112992.0,0.2507765224738484,2021,1,24
Africa,2021-01-25,1371693397.0,3456519.0,16634.0,19889.0,19889.0,21802599.0,81654.0,0.251989184139814,2021,1,25
Africa,2021-01-26,1371693397.0,3475126.0,18607.0,22712.0,22712.0,19196876.0,93836.0,0.2533456826139406,2021,1,26
Africa,2021-01-27,1371693397.0,3495987.0,20861.0,25587.0,25587.0,20183352.0,107099.0,0.25486650352374624,2021,1,27
Africa,2021-01-28,1371693397.0,3516765.0,20778.0,28779.0,28779.0,20059763.0,100447.0,0.2563812735186623,2021,1,28
Africa,2021-01-29,1371693397.0,3535971.0,19206.0,30861.0,30861.0,20686493.0,108451.0,0.2577814406436193,2021,1,29
Africa,2021-01-30,1371693397.0,3553839.0,17868.0,91345.0,1345.0,20271123.0,108886.0,0.2590840641044509,2021,1,30
Africa,2021-01-31,1371693397.0,3569601.0,15762.0,126000.0,0.0,21686858.0,118278.0,0.2602331547127802,2021,1,31
Africa,2021-02-01,1371693397.0,3582291.0,12690.0,235367.0,35286.0,21281092.0,66754.0,0.2611582885676018,2021,2,1
Africa,2021-02-02,1371693397.0,3597115.0,14824.0,293575.0,36284.0,19627222.0,77491.0,0.26223899654741867,2021,2,2
Africa,2021-02-03,1371693397.0,3612577.0,15462.0,345597.0,37194.0,20755458.0,89279.0,0.26336621637903823,2021,2,3
Africa,2021-02-04,1371693397.0,3629043.0,16466.0,351723.0,0.0,15842857.0,80538.0,0.26456663041004636,2021,2,4
Africa,2021-02-05,1371693397.0,3644975.0,15932.0,408235.0,0.0,22089712.0,71834.0,0.2657281144585112,2021,2,5
Africa,2021-02-06,1371693397.0,3658315.0,13340.0,503141.0,37589.0,20152915.0,88435.0,0.2667006349962039,2021,2,6
Africa,2021-02-07,1371693397.0,3670256.0,11941.0,0.0,0.0,22249593.0,66330.0,0.26757116481184023,2021,2,7
Africa,2021-02-08,1371693397.0,3681607.0,11351.0,591843.0,37714.0,22176459.0,47954.0,0.26839868209994744,2021,2,8
Africa,2021-02-09,1371693397.0,3692899.0,11292.0,659604.0,37723.0,20137400.0,66951.0,0.26922189813530173,2021,2,9
Africa,2021-02-10,1371693397.0,3706026.0,13127.0,794177.0,37726.0,21243235.0,82715.0,0.27017889042153054,2021,2,10
Africa,2021-02-11,1371693397.0,3717944.0,11918.0,907137.0,37952.0,20326139.0,78285.0,0.2710477434776191,2021,2,11
Africa,2021-02-12,1371693397.0,3731845.0,13901.0,1112103.0,0.0,21371922.0,73336.0,0.27206116236775907,2021,2,12
Africa,2021-02-13,1371693397.0,3742776.0,10931.0,1444519.0,41799.0,21385147.0,78213.0,0.2728580605684726,2021,2,13
Africa,2021-02-14,1371693397.0,3753191.0,10415.0,0.0,0.0,21557097.0,76281.0,0.2736173410332455,2021,2,14
Africa,2021-02-15,1371693397.0,3763031.0,9840.0,1765340.0,41808.0,23782185.0,50248.0,0.2743347025093247,2021,2,15
Africa,2021-02-16,1371693397.0,3773025.0,9994.0,1964160.0,41815.0,21876652.0,70443.0,0.27506329098411486,2021,2,16
Africa,2021-02-17,1371693397.0,3785191.0,12166.0,2146207.0,45682.0,21653028.0,83724.0,0.2759502238822835,2021,2,17
Africa,2021-02-18,1371693397.0,3799239.0,14048.0,2298708.0,44920.0,21838972.0,87213.0,0.2769743594530112,2021,2,18
Africa,2021-02-19,1371693397.0,3810283.0,11044.0,2508734.0,2482268.0,22815826.0,79299.0,0.27777949564628546,2021,2,19
Africa,2021-02-20,1371693397.0,3819822.0,9539.0,2471606.0,2458130.0,21993568.0,79118.0,0.2784749134430659,2021,2,20
Africa,2021-02-21,1371693397.0,3829333.0,9511.0,82278.0,60679.0,22058945.0,68194.0,0.2791682899673534,2021,2,21
Africa,2021-02-22,1371693397.0,3838352.0,9019.0,2598743.0,2575076.0,24587137.0,54079.0,0.27982579841783695,2021,2,22
Africa,2021-02-23,1371693397.0,3846104.0,7752.0,2774097.0,2719485.0,22387492.0,70657.0,0.2803909392880164,2021,2,23
Africa,2021-02-24,1371693397.0,3856590.0,10486.0,3000956.0,2963646.0,22253001.0,81898.0,0.2811553958366106,2021,2,24
Africa,2021-02-25,1371693397.0,3868956.0,12366.0,3354861.0,3287716.0,22336336.0,87310.0,0.2820569092525857,2021,2,25
Africa,2021-02-26,1371693397.0,3880035.0,11079.0,3522420.0,3425983.0,24821289.0,77605.0,0.28286459703647604,2021,2,26
Africa,2021-02-27,1371693397.0,3887867.0,7832.0,3786259.0,3600804.0,22487729.0,79777.0,0.2834355701137781,2021,2,27
Africa,2021-02-28,1371693397.0,3897281.0,9414.0,116645.0,116645.0,17378936.0,59076.0,0.2841218750869295,2021,2,28
Africa,2021-03-01,1371693397.0,3906070.0,8789.0,4011840.0,3754630.0,19790022.0,47023.0,0.2847626159419356,2021,3,1
Africa,2021-03-02,1371693397.0,3913621.0,7551.0,4092634.0,3798777.0,22665284.0,61973.0,0.28531310339171956,2021,3,2
Africa,2021-03-03,1371693397.0,3924485.0,10864.0,4344160.0,3958869.0,22631194.0,83603.0,0.28610511711896797,2021,3,3
Africa,2021-03-04,1371693397.0,3937063.0,12578.0,4490151.0,4052499.0,22827454.0,87279.0,0.28702208588381795,2021,3,4
Africa,2021-03-05,1371693397.0,3945600.0,8537.0,4646397.0,4146455.0,22723134.0,74516.0,0.2876444552863879,2021,3,5
Africa,2021-03-06,1371693397.0,3955555.0,9955.0,4851454.0,4272512.0,22976448.0,76770.0,0.2883702005602058,2021,3,6
Africa,2021-03-07,1371693397.0,3964028.0,8473.0,296276.0,296276.0,22817424.0,60385.0,0.28898790419707765,2021,3,7
Africa,2021-03-08,1371693397.0,3973315.0,9287.0,5322455.0,4644537.0,25418429.0,40481.0,0.2896649505414219,2021,3,8
Africa,2021-03-09,1371693397.0,3981120.0,7805.0,5169989.0,4452876.0,21987374.0,64341.0,0.29023395524882006,2021,3,9
Africa,2021-03-10,1371693397.0,3991541.0,10421.0,5796911.0,4915743.0,22061755.0,75394.0,0.2909936731291271,2021,3,10
Africa,2021-03-11,1371693397.0,4006762.0,15221.0,5604312.0,4605197.0,23310588.0,82810.0,0.29210332343678985,2021,3,11
Africa,2021-03-12,1371693397.0,4016631.0,9869.0,5826225.0,4601266.0,23218051.0,70856.0,0.292822799087951,2021,3,12
Africa,2021-03-13,1371693397.0,4026961.0,10330.0,6298078.0,4826340.0,22280320.0,71354.0,0.29357588283265607,2021,3,13
Africa,2021-03-14,1371693397.0,4035519.0,8558.0,283606.0,283606.0,22560470.0,58134.0,0.29419978318959566,2021,3,14
Africa,2021-03-15,1371693397.0,4044037.0,8518.0,6753068.0,4958154.0,25080610.0,38064.0,0.294820767442974,2021,3,15
Africa,2021-03-16,1371693397.0,4053080.0,9043.0,6885376.0,4923580.0,22437478.0,61909.0,0.29548002555559433,2021,3,16
Africa,2021-03-17,1371693397.0,4064067.0,10987.0,7089654.0,4973573.0,22642839.0,74029.0,0.2962810063012937,2021,3,17
Africa,2021-03-18,1371693397.0,4075369.0,11302.0,1295147.0,1267454.0,24019986.0,81033.0,0.29710495136253834,2021,3,18
Africa,2021-03-19,1371693397.0,4087990.0,12621.0,7378817.0,5051732.0,23768995.0,72068.0,0.2980250549387167,2021,3,19
Africa,2021-03-20,1371693397.0,4097237.0,9247.0,7266006.0,4842626.0,22860463.0,70136.0,0.29869918517949967,2021,3,20
Africa,2021-03-21,1371693397.0,4106372.0,9135.0,463025.0,463025.0,24131184.0,63590.0,0.299365150330311,2021,3,21
Africa,2021-03-22,1371693397.0,4116081.0,9709.0,7431982.0,4914960.0,26902413.0,46837.0,0.30007296156722696,2021,3,22
Africa,2021-03-23,1371693397.0,4124678.0,8597.0,7893812.0,5302352.0,23142119.0,60810.0,0.3006997051251388,2021,3,23
Africa,2021-03-24,1371693397.0,4135500.0,10822.0,9251421.0,6370625.0,23082369.0,73166.0,0.3014886569436479,2021,3,24
Africa,2021-03-25,1371693397.0,4148074.0,12574.0,8323813.0,5248491.0,23397974.0,78986.0,0.30240533409814174,2021,3,25
Africa,2021-03-26,1371693397.0,4166506.0,18432.0,8300209.0,5061898.0,24616667.0,78536.0,0.30374907461918765,2021,3,26
Africa,2021-03-27,1371693397.0,4176105.0,9599.0,8583685.0,5243428.0,24545831.0,79185.0,0.30444886657131004,2021,3,27
Africa,2021-03-28,1371693397.0,4185014.0,8909.0,779949.0,769321.0,24494108.0,82800.0,0.305098355737,2021,3,28
Africa,2021-03-29,1371693397.0,4194759.0,9745.0,8635362.0,5165493.0,27379352.0,60045.0,0.30580879146712114,2021,3,29
Africa,2021-03-30,1371693397.0,4204543.0,9784.0,8845217.0,5228931.0,24841545.0,80045.0,0.3065220703982145,2021,3,30
Africa,2021-03-31,1371693397.0,4217242.0,12699.0,9762619.0,6070831.0,24848591.0,98968.0,0.3074478603763374,2021,3,31
Africa,2021-04-01,1371693397.0,4239521.0,22279.0,9872297.0,6046624.0,20428902.0,82584.0,0.30907205715739117,2021,4,1
Africa,2021-04-02,1371693397.0,4252592.0,13071.0,8872107.0,5010600.0,24964205.0,63804.0,0.3100249668986341,2021,4,2
Africa,2021-04-03,1371693397.0,4261395.0,8803.0,9000146.0,5086944.0,26204096.0,71552.0,0.3106667283898867,2021,4,3
Africa,2021-04-04,1371693397.0,4270946.0,9551.0,869696.0,914532.0,26513914.0,62212.0,0.3113630210177355,2021,4,4
Africa,2021-04-05,1371693397.0,4280169.0,9223.0,9214426.0,5309033.0,29063672.0,62184.0,0.31203540159638166,2021,4,5
Africa,2021-04-06,1371693397.0,4289781.0,9612.0,10908702.0,6921281.0,28119971.0,70442.0,0.31273614128216143,2021,4,6
Africa,2021-04-07,1371693397.0,4301440.0,11659.0,10203561.0,6125752.0,26463147.0,91232.0,0.31358611256769064,2021,4,7
Africa,2021-04-08,1371693397.0,4318253.0,16813.0,11270998.0,7238474.0,25530981.0,97888.0,0.31481182379709305,2021,4,8
Africa,2021-04-09,1371693397.0,4330814.0,12561.0,10479012.0,6418511.0,28082261.0,83163.0,0.3157275532179295,2021,4,9
Africa,2021-04-10,1371693397.0,4340528.0,9714.0,10290049.0,6152533.0,26741211.0,87335.0,0.3164357289677906,2021,4,10
Africa,2021-04-11,1371693397.0,4350270.0,9742.0,10769905.0,6584034.0,24558925.0,71181.0,0.3171459459901446,2021,4,11
